"id","primary_name","prefixes","total.dois","current.dois","backfile.dois","flags.deposits.abstracts.current","coverge.abstracts.current","flags.deposits.abstracts.backfile","coverge.abstracts.backfile"
7863,"The Korean Association of Speech Communication","10.18625","273","32","241","FALSE","0","FALSE","0"
7874,"Korean Association of Arabic Language and Literature","10.18630","125","0","125","FALSE","0","FALSE","0"
7890,"Secretariat of The Indonesian Biomedical Journal","10.18585","274","84","190","TRUE","1","TRUE","1"
7893,"Foundation for Open Access Statistic","10.18637","1315","142","1173","FALSE","0","FALSE","0"
7933,"Association Palaeovertebrata","10.18563","134","33","101","FALSE","0","FALSE","0"
7945,"South African Institute of Computer Scientists and Information Technologists","10.18489","154","30","124","TRUE","0.800000011920929","TRUE","0.870967745780945"
7953,"The Japan Language and Literature Association of Korea","10.18704","469","117","352","FALSE","0","FALSE","0"
7956,"East-West Art and Culture Studies Association","10.18707","115","27","88","FALSE","0","FALSE","0"
7958,"Gojoseon and Dangun Studies Association","10.18706","166","24","142","FALSE","0","FALSE","0"
7966,"Revista do Tribunal de Contas do Estado de Minas Gerais","10.18763","33","0","33","FALSE","0","TRUE","1"
7975,"The Japanese Language and Literature Society of Korea","10.18631","1065","132","933","FALSE","0","FALSE","0"
7982,"Asociatia Pentru Cresterea Vizibilitatii Cercetarii Stiintifice (ACVCS)","10.11599, 10.18683","209","62","147","FALSE","0","FALSE","0"
7995,"European Centre for Disease Control and Prevention (ECDC)","10.2807","5135","521","4614","FALSE","0","FALSE","0"
8000,"IEA Solar Heating and Cooling Programme","10.18777","229","41","188","FALSE","0","FALSE","0"
8006,"Youngsan Theological Institute","10.18804","371","80","291","FALSE","0","FALSE","0"
8009,"Sociedad Espanola de Bioquimica y Biologia Molecular (SEBBM)","10.18567","311","61","250","FALSE","0","FALSE","0"
8011,"Peace, Conflict and Development:  An Interdisciplinary Journal","10.18798","35","0","35","FALSE","0","FALSE","0"
8013,"Institute of Education Press","10.18546","1887","293","1594","TRUE","0.180887371301651","FALSE","0"
8014,"Revista Mexicana de Fitopatologia, Mexican Journal of Phytopathology","10.18781","149","81","68","TRUE","1","TRUE","1"
8036,"International Journal of Sport Education, Exercise and Training Science","10.18826","98","42","56","FALSE","0","FALSE","0"
8045,"Revista de Direito Internacional Economico e Tributario","10.18838","0","0","0","FALSE","0","FALSE","0"
8046,"Revista do Mestrado em Direito da Universidade Catolica de Brasilia: Escola de Direito","10.18840","0","0","0","FALSE","0","FALSE","0"
8068,"Korean Society for Lacan and Contemporary Psychoanalysis","10.18873","87","23","64","FALSE","0","FALSE","0"
8071,"The Association of Popular Narrative","10.18856","382","72","310","FALSE","0","FALSE","0"
8074,"The Linguistic Society of Korea","10.18855","541","76","465","FALSE","0","FALSE","0"
8075,"The Jungang English Language and Literature Association of Korea","10.18853","661","0","661","FALSE","0","FALSE","0"
8078,"Korean Political Science Association","10.18854","704","73","631","FALSE","0","FALSE","0"
8105,"The Korean Society for Thinking and Communication","10.19042","130","0","130","FALSE","0","FALSE","0"
8122,"Korean Association of Sports and Entertainment Law","10.19051","423","0","423","FALSE","0","FALSE","0"
8127,"Journal of Special Education and Rehabilitation","10.19057","116","17","99","FALSE","0","TRUE","0.141414135694504"
8140,"The Korean Society for Cognitive Science","10.19066","257","24","233","FALSE","0","FALSE","0"
8168,"Center for Environmental Research, Institute of Research and Community Services (IPB)","10.19081","0","0","0","FALSE","0","FALSE","0"
8171,"Association of Computer, Communication and Education for National Triumph Social and Welfare Society (ACCENTS)","10.19101","340","198","142","FALSE","0","FALSE","0"
8190,"Coordenacao de Publicacoes da Editora do Instituto Federal de Brasilia","10.19123","56","0","56","FALSE","0","FALSE","0"
8203,"Gaziosmanpasa Universitesi Sosyal Bilimler Arastirmalari Dergisi","10.19129","333","16","317","FALSE","0","FALSE","0"
8220,"Pontifica Universidade Catolica de Sao Paulo","10.24212, 10.19143","0","0","0","FALSE","0","FALSE","0"
8248,"The International Centre for Counter-Terrorism (ICCT)","10.19165","111","18","93","FALSE","0","FALSE","0"
8252,"RECOM (Revista de Enfermagem do Centro Oeste Mineiro)","10.19175","242","127","115","TRUE","1","TRUE","0.947826087474823"
8254,"Revista Esferas Interprogramas de Pos-graduacao em Comunicacao do Centro-Oeste","10.19174","0","0","0","FALSE","0","FALSE","0"
8262,"Anadolu University Journal of Science and Technology – B Theoretical Sciences","10.20290","107","71","36","FALSE","0","FALSE","0"
8309,"Programa de Pos Graduacao em Administracao da UFF/VR","10.20401","62","29","33","TRUE","0.241379305720329","FALSE","0"
8310,"Journal of Surgical and Clinical Research","10.20398","92","19","73","TRUE","0.789473712444305","TRUE","0.301369875669479"
8314,"Fundacao Pedro Leopoldo - Revista Gestao and Tecnologia","10.20397","221","114","107","TRUE","0.640350878238678","TRUE","0.934579432010651"
8340,"International Society for the Scholarship of Teaching and Learning","10.20343","192","50","142","TRUE","0.239999994635582","TRUE","0.0492957755923271"
8359,"Korea Society for Exercise Nutrition","10.20463","303","62","241","FALSE","0","FALSE","0"
8367,"Koreanische Gesellschaft fur Didaktik der Deutschen Sprache und Literatur","10.20456","138","76","62","FALSE","0","FALSE","0"
8370,"Journal of Global Strategic Management","10.20460","277","21","256","FALSE","0","FALSE","0"
8378,"International Journal of Early Childhood Special Education (INT-JECSE)","10.20489","132","25","107","FALSE","0","FALSE","0"
8388,"Instituto Perspectivas e Novos Desafios de Humanizacao do Direito Civil-Constitucional","10.20501","10","0","10","FALSE","0","FALSE","0"
8398,"Biblioteca da Presidencia da Republica","10.20499","309","57","252","TRUE","0.859649121761322","TRUE","0.190476194024086"
8427,"Jurnal Ilmu Administrasi dan Organisasi:  Bisnis & Birokrasi","10.20476","141","65","76","FALSE","0","FALSE","0"
8435,"Drustvo psihologov Slovenije/Slovenian Psychologists' Association","10.20419","87","15","72","FALSE","0","FALSE","0"
8466,"Institute of Korean Literature Studies","10.20881","332","53","279","FALSE","0","FALSE","0"
8469,"Towarzystwo Internistow Polskich/Polish Society of Internal Medicine","10.20452","1916","427","1489","FALSE","0","FALSE","0"
8470,"Culinary Society of Korea","10.20878","2853","452","2401","FALSE","0","FALSE","0"
8472,"Association of Korean Language Education Research","10.20880","632","72","560","FALSE","0","FALSE","0"
8473,"Universitas Jenderal Soedirman","10.20884","1568","452","1116","TRUE","0.754424750804901","TRUE","0.842293918132782"
8477,"RIDPHE-R  - Revista Iberoamericana do Patrimonio Historico-Educativo","10.20888","226","72","154","TRUE","0.958333313465118","TRUE","0.75324672460556"
8527,"Elementary Education Research Institute","10.20972","708","93","615","FALSE","0","FALSE","0"
8528,"Korean Society of Education Through Art","10.20977","140","0","140","FALSE","0","FALSE","0"
8529,"The Korean Association for the Western Ancient History and Culture","10.20975","308","52","256","FALSE","0","FALSE","0"
8531,"Korean Academy of Social Welfare","10.20970","628","71","557","FALSE","0","FALSE","0"
8532,"International Journal of Business, Economics, and Management Perspectives","10.20989","0","0","0","FALSE","0","FALSE","0"
8533,"Korean Council of Physical Multiple and Health Disabilities","10.20971","598","74","524","FALSE","0","FALSE","0"
8547,"The Quantitative Methods for Psychology","10.20982","196","37","159","FALSE","0","FALSE","0"
8548,"New Delhi Institute of Management","10.20968","440","31","409","FALSE","0","FALSE","0"
8551,"Contemporary Clinical Medicine","10.20969","956","185","771","FALSE","0","FALSE","0"
8578,"The Society of Korean Historical Manuscripts","10.21027","229","38","191","FALSE","0","FALSE","0"
8588,"ARAN Ediciones","10.20960","4587","834","3753","TRUE","0.196642681956291","TRUE","0.108446575701237"
8597,"The Chemical Society of Japan","10.1246, 10.20963","107627","1367","106260","FALSE","0","FALSE","0"
8633,"Center for Cross-Cultural Studies","10.21049","634","111","523","FALSE","0","FALSE","0"
8635,"Avinashilingam Institute for Home Science and Higher Education for Women","10.21048","190","102","88","TRUE","1","TRUE","1"
8645,"The Association of Modern British and American Language and Literature","10.21084","316","106","210","FALSE","0","FALSE","0"
8648,"Korea Society for Consumer Advertising Psychology","10.21074","358","55","303","FALSE","0","FALSE","0"
8650,"The Korean Association for Children with Special Needs","10.21075","686","0","686","FALSE","0","FALSE","0"
8651,"University of Guelph","10.21083","1726","197","1529","TRUE","0.715736031532288","TRUE","0.366906464099884"
8657,"Korea International Accounting Association","10.21073","1017","109","908","FALSE","0","FALSE","0"
8660,"Disegno","10.21096","0","0","0","FALSE","0","FALSE","0"
8683,"Intellectual Consortium of Drug Discovery and Technology Development Incorporation","10.21065","275","6","269","TRUE","0.5","FALSE","0"
8689,"Ege Akademik Bakis (Ege Academic Review)","10.21121","533","38","495","FALSE","0","FALSE","0"
8700,"Fakultas Ekonomi dan Bisnis Universitas Indonesia","10.21002","701","63","638","TRUE","0.476190477609634","TRUE","0.00470219412818551"
8734,"Grupo de Estudos Linguisticos do Estado de Sao Paulo","10.21165","491","233","258","TRUE","0.84549355506897","TRUE","0.922480642795563"
8739,"Associacao Brasileira de Recursos Hidricos - ABRH","10.21168","139","25","114","FALSE","0","FALSE","0"
8741,"C.Q.D.- Revista Eletronica Paulista de Matematica","10.21167","200","59","141","FALSE","0","FALSE","0"
8746,"Korea Entertainment Industry Association","10.21184","1726","524","1202","FALSE","0","FALSE","0"
8747,"The Institute of Humanities Research In Konkuk University","10.21185","268","74","194","FALSE","0","FALSE","0"
8754,"Malaysian Journal of Microbiology","10.21161","587","164","423","FALSE","0","FALSE","0"
8764,"Faculty of Veterinary Medicine, Syiah Kuala University (IVMA)","10.21157","377","52","325","TRUE","0.961538434028625","TRUE","0.99384617805481"
8776,"The Society for Chinese Language and Literature","10.21192","652","99","553","FALSE","0","FALSE","0"
8779,"Institute of Korean Literature and Arts","10.21208","261","93","168","FALSE","0","FALSE","0"
8824,"Korean Music Therapy Association","10.21330","143","24","119","FALSE","0","FALSE","0"
8827,"Korean Local Government Law Association","10.21333","544","57","487","FALSE","0","FALSE","0"
8831,"Korea Society of Design Trend","10.21326","1471","134","1337","FALSE","0","FALSE","0"
8872,"Programa de Pos-graduacao em Ciencias Contabeis da UFRJ","10.21446","182","34","148","TRUE","1","TRUE","0.972972989082336"
8882,"The Schmidt Institute of Physics of the Earth of the Russian Academy of Sciences (IPE RAS)","10.21455","378","217","161","FALSE","0","FALSE","0"
8888,"Korean Association for Religious Studies","10.21457","404","47","357","FALSE","0","FALSE","0"
8899,"Association of Anaethetists of Great Britain and Ireland","10.21466","41","5","36","FALSE","0","FALSE","0"
8911,"Korean Family Studies Association","10.21478","325","47","278","FALSE","0","FALSE","0"
8914,"Korean Association of Family Therapy","10.21479","199","0","199","FALSE","0","FALSE","0"
8918,"The Japanese Culture Association of Korea","10.21481","990","173","817","FALSE","0","FALSE","0"
8919,"Center for Southeast Asian Studies, HUFS","10.21485","374","42","332","FALSE","0","FALSE","0"
8920,"Korean Review of Organizational Studies","10.21484","233","31","202","FALSE","0","FALSE","0"
8922,"Korean Society for Buddhist Studies","10.21482","488","78","410","FALSE","0","FALSE","0"
8934,"Infopro Digital Services Ltd","10.21314","1948","257","1691","FALSE","0","FALSE","0"
8941,"Ukrainian Institute for Plant Variety Examination","10.21498","796","111","685","FALSE","0","FALSE","0"
8948,"Universidad de San Buenaventura","10.21500","1483","194","1289","TRUE","0.979381442070007","TRUE","0.949573338031769"
8961,"Indonesian Agency For Agricultural Research and Development (IAARD)","10.21082","2806","564","2242","TRUE","0.813829779624939","TRUE","0.876449584960938"
8997,"Lexxion Verlag","10.21552","2082","718","1364","FALSE","0","FALSE","0"
8998,"Uludag Universitesi Fen Edebiyat Fakultesi Sosyal Bilimler Dergisi","10.21550","184","95","89","FALSE","0","FALSE","0"
9002,"The Radio and Electronics Association of Vietnam (REV)","10.21553","116","21","95","TRUE","1","TRUE","0.989473700523376"
9017,"The Association of English Language and Literature in Korea","10.21559","735","99","636","FALSE","0","FALSE","0"
9033,"Mason Publishing, George Mason University Libraries","10.13021","382","1","381","TRUE","1","TRUE","0.671916007995605"
9042,"Institute of Indian Studies","10.21587","323","40","283","FALSE","0","FALSE","0"
9052,"Institute for Social Development and Policy Research","10.21588","116","0","116","FALSE","0","FALSE","0"
9058,"Suzie Test Pubs","10.99991","0","0","0","FALSE","0","FALSE","0"
9059,"Derg Test Account","10.09876","0","0","0","FALSE","0","FALSE","0"
9063,"QIRT Council","10.21611","1624","197","1427","FALSE","0","FALSE","0"
9085,"Journal of Systems Engineering and Electronics","10.21629","1451","227","1224","FALSE","0","FALSE","0"
9093,"Cliodynamics: The Journal of Quantative History and Cultural Evolution","10.21237","138","23","115","FALSE","0","FALSE","0"
9100,"Korean Association of Southeast Asian Studies","10.21652","252","22","230","FALSE","0","FALSE","0"
9103,"Association D'Etudes De La Culture Francaise Et Des Arts En France","10.21651","695","0","695","FALSE","0","FALSE","0"
9115,"AABRM","10.21658","0","0","0","FALSE","0","FALSE","0"
9157,"Universidad Nacional Agraria la Molina","10.21704","593","120","473","FALSE","0","FALSE","0"
9196,"Korean Academy of International Business Management","10.21739","644","93","551","FALSE","0","FALSE","0"
9216,"Korean Society for Indian Studies","10.21758","117","6","111","FALSE","0","FALSE","0"
9250,"Research and Development Agency, Ministry of Home Affairs","10.21787","264","75","189","FALSE","0","FALSE","0"
9252,"The Korean Criminal Law Association","10.21795","483","0","483","FALSE","0","FALSE","0"
9254,"Korean Society For Measurement And Evaluation In Physical Education And Sports Science","10.21797","331","69","262","FALSE","0","FALSE","0"
9256,"The Society of Japanese Language and Literature, Japanology Korea","10.21792","1181","182","999","FALSE","0","FALSE","0"
9257,"Science Education Research Institute","10.21796","358","49","309","FALSE","0","FALSE","0"
9282,"Coordinating Research Council, Inc. (CRC)","10.21813","19","0","19","FALSE","0","FALSE","0"
9295,"Hippiatrika GmbH","10.21836","1679","102","1577","FALSE","0","FALSE","0"
9297,"Malaysian Institute of Planners","10.21837","483","189","294","TRUE","0.978835999965668","TRUE","0.911564648151398"
9376,"University of South Australia Library","10.21913","150","25","125","TRUE","1","TRUE","1"
9378,"Australian Mathematical Publishing Association, Inc.","10.21914","1338","111","1227","TRUE","0.225225225090981","FALSE","0"
9382,"Association for the Advancement of Artificial Intelligence (AAAI)","10.1609, 10.21918","1977","1446","531","TRUE","1","TRUE","1"
9393,"Trace (Travaux et Recherches dans les Ameriques du Centre)","10.22134","335","270","65","TRUE","0.899999976158142","TRUE","0.923076927661896"
9399,"El Colegio Mexiquense, A. C.","10.22136","631","76","555","TRUE","0.828947365283966","TRUE","0.718918919563293"
9401,"Rutgers University - Newark School of Public Affairs and Administration","10.22140","595","28","567","TRUE","0.821428596973419","TRUE","0.980599641799927"
9430,"Korean Society For Cognitive and Biological Psychology","10.22172","369","60","309","FALSE","0","FALSE","0"
9431,"Korean Society For The Sociology Of Sport","10.22173","346","4","342","FALSE","0","FALSE","0"
9441,"Museo Argentino de Ciencia Naturales","10.22179","482","58","424","FALSE","0","FALSE","0"
9455,"Journal of Global Innovations in Agricultural and Social Sciences (JGIASS)","10.22194","105","28","77","FALSE","0","FALSE","0"
9499,"Wayne State University Library System","10.22237","1663","141","1522","TRUE","0.425531923770905","TRUE","0.0427069626748562"
9500,"Vigilancia Sanitaria em Debate: Sociedade, Ciencia y Tecnologia","10.22239","439","109","330","FALSE","0","FALSE","0"
9507,"The Korean Academy of New Religions","10.22245","210","21","189","FALSE","0","FALSE","0"
9513,"Inonu Universitesi Kultur ve Sanat Dergisi/Inonu University Journal of Culture and Art","10.22252","77","43","34","FALSE","0","FALSE","0"
9595,"Center for the Study of Material and Visual Cultures of Religion","10.22332","97","5","92","FALSE","0","FALSE","0"
9620,"Asociacion Colombiana de Infectologia - ACIN","10.22354","477","90","387","TRUE","0.866666674613953","TRUE","0.157622739672661"
9624,"The Kielanowski Institute of Animal Physiology and Nutrition, PAS","10.22358","1919","80","1839","FALSE","0","FALSE","0"
9664,"Journal of Communications Technology, Electronics and Computer Science (JCTECS)","10.22385","47","0","47","FALSE","0","TRUE","1"
9678,"Legal Research Institute of Ajou University","10.21589","425","81","344","FALSE","0","FALSE","0"
9681,"Institute of Public Administration and Management, Russian Academy of National Economy and Public Administration (IPAM RANEPA)","10.22390","0","0","0","FALSE","0","FALSE","0"
9682,"Suleyman Demirel Universitesi Egirdir Su Urunleri Fakultesi Dergisi","10.22392","157","101","56","FALSE","0","FALSE","0"
9684,"International Journal of Computational and Experimental Science and Engineering (IJCESEN)","10.22399","32","10","22","FALSE","0","FALSE","0"
9696,"ISTEM","10.22404","0","0","0","FALSE","0","FALSE","0"
9702,"Instituto Federal de Educacao Ciencia e Tecnologia do Rio de Janeiro - IFRJ","10.22407","208","149","59","TRUE","1","TRUE","0.98305082321167"
9704,"The Institute for Social Science Research, Kyungpook National University","10.22417","50","20","30","FALSE","0","FALSE","0"
9713,"Institute for Russian, East European, and Eurasian Studies","10.22414","305","44","261","FALSE","0","FALSE","0"
9716,"Sejong University Language Research Institute","10.22425","196","17","179","FALSE","0","FALSE","0"
9729,"International Scientific Research Publications MY SDN. BHD.","10.22436","2476","299","2177","FALSE","0","FALSE","0"
9731,"Royal Microscopical Society","10.22443","164","9","155","FALSE","0","FALSE","0"
9766,"Korean Association of Thai Studies","10.22473","170","14","156","FALSE","0","FALSE","0"
9793,"Sodality: Jurnal Sosiologi Pedesaan","10.22500","249","54","195","TRUE","1","TRUE","1"
9797,"Korean Association of Women's History","10.22511","231","44","187","FALSE","0","FALSE","0"
9801,"Korea Food Service Association","10.22509","412","84","328","FALSE","0","FALSE","0"
9841,"The Korean Language Society","10.22557","533","56","477","FALSE","0","FALSE","0"
9879,"Defense Technical Information Center (DTIC)","10.21236","141423","0","141423","FALSE","0","FALSE","0"
9909,"Ottawa Field-Naturalists' Club","10.22621","2029","214","1815","TRUE","0.47663551568985","TRUE","0.471074372529984"
9923,"The Korean Society for Agriculture Education and Human Resource Development","10.23840","398","53","345","FALSE","0","FALSE","0"
9928,"The Economic Geographical Society of Korea","10.23841","506","59","447","FALSE","0","FALSE","0"
9933,"International Initiative for Impact Evaluation (3ie)","10.23846","400","127","273","FALSE","0","FALSE","0"
9950,"Kalem Uluslararasi Egitim ve Insan Bilimleri Dergisi","10.23863","142","52","90","FALSE","0","FALSE","0"
9976,"Korean Journal of Comparative Criminal Law","10.23894","546","95","451","FALSE","0","FALSE","0"
9994,"The Korean Society for Pastoral Care and Counseling","10.23905","204","32","172","FALSE","0","FALSE","0"
10010,"Centro de Investigacion Social Avanzada (CISAV)","10.23924","118","17","101","TRUE","0.882352948188782","TRUE","0.821782171726227"
10015,"International Journal of Academic Value Studies (Javstudies JAVS)","10.23929","0","0","0","FALSE","0","FALSE","0"
10033,"Korean Alliance for Health, Physical Education, Recreation, and Dance","10.23949","544","222","322","FALSE","0","FALSE","0"
10036,"The Korean Society of Health and Welfare","10.23948","236","66","170","FALSE","0","FALSE","0"
10039,"Chemical Engineering Department, Syiah Kuala University","10.23955","105","39","66","TRUE","0.871794879436493","TRUE","0.924242436885834"
10053,"Quench Academy of Medical Education and Research (QAMER) Publishing House","10.23921","24","17","7","TRUE","0.588235318660736","TRUE","0.857142865657806"
10057,"Agency for Healthcare Research and Quality","10.23970","96","55","41","FALSE","0","FALSE","0"
10078,"Media & viestinta","10.23983","400","24","376","TRUE","0.916666686534882","TRUE","0.359042555093765"
10084,"Fennia - International Journal of Geography","10.11143, 10.23981","136","54","82","TRUE","1","TRUE","0.317073166370392"
10097,"Jungseok Research Institute of International Logistics and Trade","10.24006","169","22","147","FALSE","0","FALSE","0"
10116,"Institute of Geophysics of the National Academy of Sciences of Ukraine by S.I. Subbotin name","10.24028","373","135","238","FALSE","0","FALSE","0"
10121,"Societe Mathematique de France","10.24033","5663","88","5575","FALSE","0","FALSE","0"
10146,"Turk Kulturu lncelemeleri Dergisi","10.24058","352","0","352","FALSE","0","FALSE","0"
10148,"Korean Association of Rusists","10.24066","281","0","281","FALSE","0","FALSE","0"
10149,"Academia Brasileira de Direito Constitucional","10.24068","202","33","169","FALSE","0","FALSE","0"
10172,"AEDERMACP (European Association for the Development of Renewable Energies and Power Quality)","10.24084","2863","229","2634","FALSE","0","FALSE","0"
10188,"Health Promotion and Chronic Disease Prevention Branch (HPCDP) Public Health Agency of Canada","10.24095","615","270","345","TRUE","0.611111104488373","TRUE","0.504347801208496"
10205,"Jurnal Riset Industri Hasil Hutan","10.24111","123","12","111","TRUE","0.833333313465118","TRUE","0.873873889446259"
10209,"Institute of Business Research","10.24122","117","28","89","TRUE","0.892857134342194","TRUE","0.74157303571701"
10220,"International Journal of Recent Advancement in Engineering and Research (IJRAER)","10.24128","119","21","98","FALSE","0","FALSE","0"
10240,"Universidad Autonoma Latinoamericana","10.24142","294","43","251","TRUE","0.860465109348297","FALSE","0"
10241,"Federal Reserve Bank of Dallas","10.24149","547","106","441","FALSE","0","FALSE","0"
10257,"Internet Mathematics","10.24166","268","10","258","FALSE","0","FALSE","0"
10266,"Korea Centers for Disease Control and Prevention","10.24171","546","115","431","FALSE","0","FALSE","0"
10273,"All Russian Public Organization Russian Scientific Society of Endovascular Diagnostic and Treatment","10.24183","0","0","0","FALSE","0","FALSE","0"
10277,"Korean Association for Research, Procedures and Education on Trauma","10.24184","68","30","38","FALSE","0","FALSE","0"
10300,"Korean Association for Public Management","10.24210","442","69","373","FALSE","0","FALSE","0"
10301,"The Korean Society for the Study of Teacher Education","10.24211","639","0","639","FALSE","0","FALSE","0"
10305,"Nucleo de Estudos do Futuro NEF PUCSP","10.24212","0","0","0","FALSE","0","FALSE","0"
10318,"Research Institute of Curriculum and Instruction","10.24231","633","76","557","FALSE","0","FALSE","0"
10320,"The Institute of Korean Language and Literature in Chonnam National University","10.24227","47","31","16","FALSE","0","FALSE","0"
10322,"Korean Evangelical Society of New Testament Studies","10.24229","268","36","232","FALSE","0","FALSE","0"
10346,"Transstellar Journal Publications and Research Consultancy Private Limited","10.24247","3250","2357","893","FALSE","0","FALSE","0"
10374,"Journal of Geoscience, Engineering, Environment and Technology (JGEET)","10.24273","0","0","0","FALSE","0","FALSE","0"
10381,"Revista Recien - Revista Cientifica de Enfermagem","10.24276","276","91","185","TRUE","1","TRUE","1"
10384,"Korean Association of Chinese Language Education","10.24285","341","56","285","FALSE","0","FALSE","0"
10399,"CIRWOLRD","10.24297","4230","610","3620","TRUE","1","TRUE","0.999447524547577"
10416,"PROMETEICA - Revista de Filosofia y Ciencias","10.24316","0","0","0","FALSE","0","FALSE","0"
10434,"Korean Society of Old Testament Studies","10.24333","406","69","337","FALSE","0","FALSE","0"
10437,"ARKAT USA, Inc.","10.24820","4336","262","4074","FALSE","0","FALSE","0"
10495,"The Indonesian Journal of Gastroenterology, Hepatology and Digestive Endoscopy","10.24871","145","48","97","FALSE","0","FALSE","0"
10496,"Rocky Mountain Geology, University of Wyoming","10.24872","223","14","209","TRUE","0.214285716414452","FALSE","0"
10547,"Turkish Journal of Agriculture - Food Science and Technology (TURJAF)","10.24925","1361","671","690","TRUE","0.997019350528717","TRUE","0.992753624916077"
10557,"The Korean Society Of Educational Psychology","10.24932, 10.17286","167","57","110","FALSE","0","FALSE","0"
10606,"Korea Institute of Sport Science","10.24985","1030","154","876","FALSE","0","FALSE","0"
10612,"Seoul National University Asia Center","10.24987","199","61","138","FALSE","0","FALSE","0"
10613,"Dokuz Eylul Universitesi Iktisadi ve Idari Bilimler Dergisi","10.24988","117","66","51","FALSE","0","FALSE","0"
10615,"The Korea Association of Literature for Children and Young Adults","10.24993","91","47","44","FALSE","0","FALSE","0"
10630,"International Journal of Pharmaceutical Sciences and Drug Research","10.25004","249","133","116","TRUE","1","TRUE","1"
10635,"Canadian Society for Clinical Investigation","10.25011","835","67","768","TRUE","1","TRUE","0.997395813465118"
10644,"The Academy of Korean Studies","10.25024","1055","117","938","FALSE","0","FALSE","0"
10647,"Korean Association for Public Security Administration","10.25023","340","0","340","FALSE","0","FALSE","0"
10649,"The Society for the Research of Chinese Language and Literature","10.25021","298","174","124","FALSE","0","FALSE","0"
10661,"Corporacion de Ciencia y Tecnologia para el Desarrollo de la Industria Naval Maritima y Fluvial - COTECMAR","10.25043","142","25","117","TRUE","1","TRUE","0.854700863361359"
10683,"Colegio Mayor de Cundinamarca","10.25058","774","102","672","TRUE","0.294117659330368","FALSE","0"
10684,"DEDE KORKUT Uluslararasi Turk Dili ve Edebiyati Arastirmalari Dergisi","10.25068","124","86","38","FALSE","0","FALSE","0"
10687,"Revista Brasileira Multidisciplinar - Rebram","10.25061","438","83","355","TRUE","0.987951815128326","TRUE","1"
10691,"The Korean Society for Research on Nicotine and Tobacco","10.25055","110","28","82","FALSE","0","FALSE","0"
10745,"Kozelitesek","10.25116","0","0","0","FALSE","0","FALSE","0"
10782,"The New Korean Association of English Language and Literature","10.25151","648","98","550","FALSE","0","FALSE","0"
10816,"Turkish Journal of Endocrinology and Metabolism","10.25179","315","132","183","FALSE","0","FALSE","0"
10833,"Associacao Brasileira de Pesquisadores de Jornalismo","10.25200","680","84","596","TRUE","0.690476179122925","TRUE","0.380872488021851"
10844,"Ailamazyan Program Systems Institute of Russian Academy of Sciences (PSI RAS)","10.25209","222","67","155","TRUE","0.805970132350922","TRUE","0.0516129024326801"
10852,"Dutch Bryological and Lichenological Society and Nordic Bryological Society","10.25227","46","16","30","FALSE","0","FALSE","0"
10858,"Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic","10.25225","370","57","313","FALSE","0","FALSE","0"
10893,"Auraria Library, University of Colorado Denver","10.25261","13","2","11","FALSE","0","FALSE","0"
10922,"Omer Halisdemir Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi","10.25287","153","117","36","FALSE","0","FALSE","0"
10925,"Little William Bourke","10.25291","15148","94","15054","FALSE","0","FALSE","0"
10938,"Ukranian Association of Neurosurgeons","10.25305","705","74","631","FALSE","0","FALSE","0"
10939,"Association for Learning Technology","10.25304","729","84","645","FALSE","0","TRUE","0.773643434047699"
10968,"Association for Spanish and Portuguese Historical Studies","10.26431","266","56","210","FALSE","0","FALSE","0"
10981,"ISROSET: International Scientific Research Organization for Science, Engineering and Technology","10.26438","4453","4073","380","FALSE","0","FALSE","0"
10984,"International Journal of Social Humanities Sciences Research (JSHSR)","10.26450","1146","901","245","FALSE","0","FALSE","0"
11029,"Institute of Meteorology and Water Management - National Research Institute","10.26491","97","32","65","FALSE","0","FALSE","0"
11060,"Brock University Library","10.26522","1690","225","1465","TRUE","0.973333358764648","TRUE","0.950853228569031"
11071,"Philippine Federation of Chemistry Societies, Inc.","10.26534","56","11","45","TRUE","1","TRUE","1"
11114,"Institute for Social Sciences, Gyeongsang National University","10.26587","438","26","412","FALSE","0","FALSE","0"
11116,"Cheongram Korean Language Education Association","10.26589","483","86","397","FALSE","0","FALSE","0"
11119,"Chinese Literary Society","10.26586","881","151","730","FALSE","0","FALSE","0"
11120,"Chinese Studies Institute","10.26585","563","73","490","FALSE","0","FALSE","0"
11126,"The Korean Society of Inclusive Education","10.26592","185","28","157","FALSE","0","FALSE","0"
11127,"Institute for the Study of Theology","10.26590","130","0","130","FALSE","0","FALSE","0"
11138,"Tsinghua University Press","10.26599","1798","267","1531","FALSE","0","FALSE","0"
11148,"University of Ljubljana, Biotechnical Faculty, Department of Wood Science and Technology","10.26614","37","23","14","TRUE","0.260869562625885","FALSE","0"
11174,"Agenda Wydawnicza SIMP Przeglad Spawalnictwa","10.26628","929","174","755","TRUE","0.178160920739174","FALSE","0"
11190,"SE Dnipropetrovsk Medical Academy of Health Ministry of Ukraine","10.26641","1235","503","732","FALSE","0","FALSE","0"
11224,"Victoria University of Wellington Library","10.26686","3331","318","3013","TRUE","0.996855318546295","TRUE","0.904082298278809"
11227,"Undergraduate Research in Natural and Clinical Science and Technology (URNCST) Journal","10.26685","44","41","3","FALSE","0","FALSE","0"
